color,num_critic_for_reviews,duration,director_facebook_likes,actor_3_facebook_likes,actor_1_facebook_likes,gross,genres,num_voted_users,cast_total_facebook_likes,facenumber_in_poster,num_user_for_reviews,language,country,content_rating,budget,title_year,actor_2_facebook_likes,imdb_score,aspect_ratio,movie_facebook_likes
Color,310.0,124.0,14000.0,979.0,22000.0,133382309.0,Action|Adventure|Thriller,256695,34817,0.0,871.0,English,USA,PG-13,150000000.0,2006.0,10000.0,6.9,2.35,0
Color,339.0,131.0,776.0,256.0,17000.0,73103784.0,Action|Drama|Thriller,164238,18204,2.0,434.0,English,USA,PG-13,150000000.0,2013.0,551.0,6.4,2.35,33000
Color,132.0,88.0,25.0,433.0,921.0,21379315.0,Action|Adventure|Animation|Comedy|Family|Sci-Fi,17590,2652,0.0,112.0,English,USA,PG,150000000.0,2011.0,562.0,5.4,2.35,0
Color,135.0,85.0,42.0,586.0,20000.0,64459316.0,Adventure|Animation|Comedy|Family,85086,35161,0.0,122.0,English,UK,PG,149000000.0,2006.0,14000.0,6.7,1.85,0
Color,256.0,111.0,456.0,394.0,20000.0,34964818.0,Adventure|Family|Fantasy,39956,21393,4.0,186.0,English,USA,PG,150000000.0,2015.0,548.0,5.8,2.35,24000
Color,196.0,92.0,50.0,517.0,3000.0,111505642.0,Adventure|Animation|Comedy|Family|Sci-Fi,47900,5810,2.0,130.0,English,USA,PG,145000000.0,2014.0,1000.0,6.9,1.85,11000
Color,220.0,196.0,249.0,844.0,11000.0,133228348.0,Adventure,381672,17944,2.0,1694.0,English,USA,R,175000000.0,2004.0,5000.0,7.2,2.35,0
Color,211.0,93.0,35.0,436.0,851.0,216366733.0,Adventure|Animation|Comedy|Family,119213,2444,0.0,154.0,English,USA,PG,145000000.0,2012.0,770.0,6.9,1.85,17000
 Black and White,264.0,133.0,93.0,746.0,769.0,160201106.0,Action|Adventure|Thriller,169914,2538,0.0,1185.0,English,UK,PG-13,142000000.0,2002.0,766.0,6.1,2.35,0
Color,464.0,116.0,176.0,322.0,783.0,118099659.0,Action|Comedy|Fantasy|Sci-Fi,69757,2097,4.0,1211.0,English,USA,PG-13,144000000.0,2016.0,370.0,5.5,2.35,62000
Color,167.0,153.0,0.0,537.0,13000.0,201573391.0,Action|Adventure|Sci-Fi|Thriller,322395,26029,0.0,1171.0,English,USA,PG-13,140000000.0,1998.0,12000.0,6.6,2.35,11000
Color,208.0,88.0,188.0,826.0,10000.0,190418803.0,Action|Adventure|Comedy|Family|Fantasy|Mystery|Sci-Fi,270207,14823,2.0,606.0,English,USA,PG-13,140000000.0,2002.0,3000.0,6.1,1.85,2000
Color,287.0,115.0,0.0,964.0,18000.0,82161969.0,Action|Adventure|Animation|Fantasy,142440,31523,1.0,505.0,English,USA,PG-13,150000000.0,2007.0,12000.0,6.3,2.35,3000
Color,210.0,95.0,5.0,967.0,24000.0,143523463.0,Action|Adventure|Animation|Comedy|Family,64322,36095,0.0,145.0,English,USA,PG,145000000.0,2016.0,11000.0,7.2,2.35,24000
Color,432.0,133.0,663.0,690.0,10000.0,209364921.0,Action|Adventure|Thriller,365104,21768,3.0,512.0,English,USA,PG-13,145000000.0,2011.0,10000.0,7.4,2.35,35000
Color,256.0,97.0,52.0,161.0,20000.0,103400692.0,Adventure|Animation|Family|Fantasy,123553,20645,0.0,174.0,English,USA,PG,145000000.0,2012.0,315.0,7.3,1.85,25000
Color,135.0,90.0,23.0,233.0,957.0,110332737.0,Comedy|Crime,110788,1997,1.0,258.0,English,USA,PG-13,100000000.0,2005.0,550.0,6.1,2.35,2000
Color,190.0,154.0,380.0,445.0,10000.0,111110575.0,Action|Drama|History|War,317166,11945,1.0,928.0,English,USA,R,140000000.0,2003.0,956.0,7.7,2.35,0
Color,314.0,150.0,0.0,748.0,23000.0,65007045.0,Action|Adventure|Drama,128682,26490,0.0,657.0,English,UK,PG-13,140000000.0,2014.0,893.0,6.1,2.35,51000
Color,518.0,127.0,14000.0,981.0,26000.0,257704099.0,Action|Adventure|Sci-Fi,504419,39284,0.0,1559.0,English,USA,PG-13,150000000.0,2009.0,12000.0,8.0,2.35,19000
Color,291.0,121.0,0.0,4000.0,24000.0,403706375.0,Action|Adventure|Fantasy|Romance,544665,40484,0.0,2012.0,English,USA,PG-13,139000000.0,2002.0,11000.0,7.3,1.85,5000
Color,292.0,102.0,255.0,953.0,18000.0,176997107.0,Action|Adventure|Animation|Comedy|Family|Fantasy,221128,23378,5.0,343.0,English,USA,PG,145000000.0,2014.0,3000.0,7.9,2.35,46000
Color,184.0,126.0,295.0,284.0,18000.0,31141074.0,Action|Adventure|Fantasy,51892,19769,4.0,273.0,English,USA,PG-13,140000000.0,2016.0,934.0,5.5,2.35,24000
Color,145.0,121.0,357.0,653.0,820.0,31704416.0,Action|Adventure|Sci-Fi|Thriller,45455,2705,0.0,388.0,English,USA,PG-13,135000000.0,2005.0,780.0,5.0,2.35,0
Color,451.0,215.0,0.0,413.0,986.0,107503316.0,Action|Drama|Mystery|Sci-Fi,392474,2530,1.0,1229.0,English,USA,R,130000000.0,2009.0,745.0,7.7,2.35,18000
Color,141.0,127.0,503.0,91.0,5000.0,129734803.0,Action|Crime|Thriller,127497,6171,2.0,287.0,English,USA,R,140000000.0,1998.0,808.0,6.6,2.35,0
Color,267.0,138.0,0.0,258.0,820.0,132122995.0,Action|Sci-Fi,212106,1814,0.0,1445.0,English,USA,PG-13,137000000.0,2003.0,300.0,5.7,1.85,0
Color,351.0,122.0,209.0,934.0,17000.0,122512052.0,Action|Adventure|Sci-Fi|Thriller,146352,31958,6.0,288.0,English,USA,PG-13,130000000.0,2013.0,12000.0,5.8,2.35,42000
Color,163.0,124.0,42.0,848.0,11000.0,68642452.0,Action|Adventure|Comedy|Thriller,77673,13073,3.0,463.0,English,UK,PG-13,130000000.0,2005.0,973.0,6.0,2.35,0
Color,166.0,106.0,6.0,422.0,12000.0,32131830.0,Action|Adventure|Animation|Fantasy|Romance|Sci-Fi,72259,15015,1.0,788.0,English,USA,PG-13,137000000.0,2001.0,2000.0,6.4,1.85,0
Color,510.0,124.0,394.0,2000.0,11000.0,176636816.0,Action|Adventure|Sci-Fi,508818,19761,0.0,679.0,English,USA,PG-13,140000000.0,2011.0,3000.0,6.9,2.35,46000
Color,197.0,128.0,150.0,244.0,766.0,126930660.0,Action|Adventure|Thriller,157519,2037,2.0,683.0,English,UK,PG-13,135000000.0,1999.0,536.0,6.4,2.35,2000
Color,244.0,138.0,608.0,168.0,613.0,93926386.0,Action|Adventure|Drama|History|War,168207,1205,1.0,684.0,English,USA,PG-13,150000000.0,2003.0,172.0,7.4,2.35,0
Color,322.0,115.0,386.0,12000.0,21000.0,292298923.0,Adventure|Drama|Fantasy|Romance,185394,59177,3.0,329.0,English,USA,PG-13,120000000.0,2012.0,17000.0,5.5,2.35,65000
Color,156.0,100.0,750.0,988.0,49000.0,63992328.0,Animation|Comedy|Family|Musical,32399,62644,0.0,79.0,English,Australia,PG,135000000.0,2011.0,11000.0,5.9,2.35,0
Color,354.0,135.0,255.0,882.0,3000.0,134518390.0,Action|Adventure|Sci-Fi,326286,5811,0.0,643.0,English,USA,PG-13,150000000.0,2008.0,1000.0,6.8,2.35,0
Color,21.0,60.0,,184.0,982.0,,Action|Crime|Drama|Mystery|Thriller,16769,1687,2.0,74.0,English,USA,TV-14,1500000.0,,321.0,7.5,1.33,0
Color,252.0,117.0,14000.0,358.0,535.0,52792307.0,Adventure|Family|Fantasy,12572,1950,0.0,106.0,English,UK,PG,140000000.0,2016.0,400.0,6.8,2.35,27000
Color,556.0,156.0,0.0,733.0,29000.0,183635922.0,Adventure|Drama|Thriller|Western,406020,57108,0.0,1188.0,English,USA,R,135000000.0,2015.0,27000.0,8.1,2.35,190000
Color,166.0,96.0,13.0,463.0,16000.0,83024900.0,Adventure|Animation|Comedy|Family|Sport,62424,17416,0.0,90.0,English,USA,PG,135000000.0,2013.0,881.0,6.5,2.35,13000
Color,362.0,107.0,563.0,939.0,40000.0,123207194.0,Adventure|Animation|Comedy|Family|Western,183208,43291,0.0,337.0,English,USA,PG,135000000.0,2011.0,1000.0,7.2,2.35,26000
Color,153.0,92.0,35.0,179.0,19000.0,83348920.0,Adventure|Animation|Comedy|Family,60230,19963,0.0,118.0,English,USA,PG,132000000.0,2014.0,411.0,6.7,1.85,11000
Color,329.0,115.0,521.0,883.0,13000.0,227137090.0,Action|Mystery|Thriller,491077,17369,0.0,820.0,English,USA,PG-13,110000000.0,2007.0,897.0,8.1,2.35,0
Color,266.0,92.0,54.0,562.0,11000.0,215395021.0,Action|Adventure|Animation|Comedy|Family,307029,12754,0.0,360.0,English,USA,PG,130000000.0,2008.0,967.0,7.6,2.35,6000
Color,517.0,117.0,235.0,680.0,2000.0,180191634.0,Action|Adventure|Comedy|Sci-Fi,313866,5730,6.0,549.0,English,USA,PG-13,130000000.0,2015.0,2000.0,7.4,1.85,61000
Color,502.0,146.0,508.0,523.0,34000.0,424645577.0,Adventure|Sci-Fi|Thriller,498397,49355,1.0,706.0,English,USA,PG-13,130000000.0,2013.0,14000.0,7.6,2.35,82000
Color,322.0,115.0,386.0,12000.0,21000.0,292298923.0,Adventure|Drama|Fantasy|Romance,185394,59177,3.0,329.0,English,USA,PG-13,120000000.0,2012.0,17000.0,5.5,2.35,65000
Color,165.0,94.0,12.0,183.0,17000.0,177343675.0,Adventure|Animation|Comedy|Family|Fantasy|Sci-Fi,70121,17883,0.0,214.0,English,USA,PG,135000000.0,2015.0,523.0,6.7,1.85,26000
Color,401.0,116.0,14000.0,807.0,10000.0,234277056.0,Adventure|Sci-Fi|Thriller,334345,12758,0.0,2741.0,English,USA,PG-13,132000000.0,2005.0,1000.0,6.5,1.85,0
Color,94.0,147.0,0.0,877.0,10000.0,138396624.0,Action|Comedy|Crime|Thriller,178126,12954,1.0,511.0,English,USA,R,130000000.0,2003.0,898.0,6.6,2.35,0
Color,246.0,90.0,50.0,397.0,4000.0,149234747.0,Action|Adventure|Animation|Comedy|Family|Fantasy,114287,5046,0.0,137.0,English,USA,PG,130000000.0,2011.0,442.0,6.7,2.35,16000
Color,330.0,101.0,176.0,282.0,11000.0,118311368.0,Action|Crime|Mystery|Thriller,245621,12406,1.0,514.0,English,USA,PG-13,110000000.0,2010.0,702.0,6.4,2.35,23000
Color,434.0,138.0,0.0,8000.0,12000.0,101160529.0,Action|Adventure|Drama,200022,32355,2.0,1240.0,English,USA,PG-13,125000000.0,2014.0,9000.0,5.8,1.85,71000
Color,440.0,107.0,14000.0,845.0,2000.0,77564037.0,Action|Adventure|Family|Mystery,177383,4631,1.0,447.0,English,USA,PG,135000000.0,2011.0,871.0,7.4,2.35,44000
Color,274.0,142.0,0.0,10000.0,11000.0,249358727.0,Adventure|Family|Fantasy|Mystery,382255,33284,3.0,1504.0,English,UK,PG,130000000.0,2004.0,10000.0,7.8,2.35,11000
Color,245.0,165.0,1000.0,165.0,309.0,49551662.0,Adventure|Drama|Romance|War,102338,921,0.0,450.0,English,Australia,PG-13,130000000.0,2008.0,284.0,6.6,2.35,0
Color,349.0,100.0,0.0,894.0,10000.0,60522097.0,Action|Adventure|Sci-Fi,158720,14168,0.0,744.0,English,USA,PG-13,130000000.0,2013.0,943.0,4.9,2.35,37000
Color,145.0,82.0,0.0,388.0,1000.0,137748063.0,Adventure|Animation|Family|Thriller,38438,2945,1.0,241.0,English,USA,PG,127500000.0,2000.0,558.0,6.5,1.85,0
Color,1.0,,0.0,159.0,10000.0,,Action|Fantasy,381,11036,1.0,2.0,English,UK,,,2011.0,570.0,7.5,,40
Color,154.0,98.0,189.0,1000.0,49000.0,113733726.0,Adventure|Comedy|Family|Fantasy,67223,53587,7.0,126.0,English,USA,PG,127000000.0,2014.0,3000.0,6.2,1.85,11000
Color,233.0,95.0,96.0,8000.0,24000.0,148337537.0,Action|Animation|Comedy|Family|Sci-Fi,172754,46120,3.0,187.0,English,USA,PG,130000000.0,2010.0,11000.0,7.3,2.35,13000
Color,258.0,159.0,0.0,645.0,11000.0,317557891.0,Adventure|Family|Fantasy,444683,13191,4.0,1571.0,English,UK,PG,125000000.0,2001.0,687.0,7.5,2.35,16000
Color,208.0,96.0,124.0,1000.0,16000.0,33592415.0,Action|Comedy|Fantasy,91640,31549,2.0,210.0,English,USA,PG-13,130000000.0,2013.0,12000.0,5.6,2.35,20000
Color,1.0,120.0,28.0,12.0,544.0,,Action|Adventure|Drama|Horror|Sci-Fi,374,699,0.0,13.0,Japanese,Japan,,,2016.0,106.0,8.2,2.35,0
Color,271.0,143.0,563.0,1000.0,40000.0,305388685.0,Action|Adventure|Fantasy,809474,48184,3.0,2113.0,English,USA,PG-13,140000000.0,2003.0,5000.0,8.1,2.35,10000
Color,4.0,,0.0,1000.0,10000.0,,Fantasy,252,14719,1.0,2.0,English,UK,,,2010.0,2000.0,6.4,,25
Color,403.0,123.0,508.0,14000.0,34000.0,337103873.0,Adventure|Sci-Fi|Thriller,305008,81385,1.0,591.0,English,USA,PG-13,125000000.0,2014.0,22000.0,6.7,2.35,52000
Color,294.0,174.0,2000.0,362.0,15000.0,217536138.0,Mystery|Thriller,314253,16008,2.0,1966.0,English,USA,PG-13,125000000.0,2006.0,574.0,6.6,2.35,0
Color,159.0,101.0,107.0,56.0,688.0,131536019.0,Adventure|Animation|Comedy|Family|Musical,58498,1031,0.0,99.0,English,USA,G,103000000.0,2014.0,237.0,6.4,2.35,0
Color,289.0,134.0,0.0,346.0,20000.0,214948780.0,Action|Adventure|Fantasy|Sci-Fi|Thriller,405973,20952,4.0,1055.0,English,Canada,PG-13,110000000.0,2003.0,505.0,7.5,2.35,0
Color,342.0,132.0,681.0,12000.0,23000.0,209805005.0,Action|Crime|Thriller,284792,55345,3.0,366.0,English,USA,PG-13,125000000.0,2011.0,14000.0,7.3,2.35,54000
Color,382.0,129.0,0.0,154.0,21000.0,186830669.0,Action|Adventure|Crime|Mystery|Thriller,338635,22403,2.0,412.0,English,USA,PG-13,125000000.0,2011.0,979.0,7.5,2.35,39000
Color,344.0,106.0,255.0,850.0,14000.0,163192114.0,Action|Adventure|Fantasy,229679,18003,0.0,637.0,English,USA,PG-13,125000000.0,2010.0,1000.0,5.8,2.35,15000
Color,196.0,113.0,719.0,217.0,605.0,119412921.0,Action|Sci-Fi,240241,1441,0.0,391.0,English,USA,R,65000000.0,1990.0,308.0,7.5,1.85,0
Color,85.0,102.0,323.0,241.0,845.0,32694788.0,Action|Adventure|History,101411,1815,1.0,546.0,English,USA,R,85000000.0,1999.0,372.0,6.6,2.35,0
Color,436.0,135.0,209.0,602.0,10000.0,113165635.0,Action|Adventure|Thriller,229823,12175,0.0,504.0,English,USA,PG-13,125000000.0,2012.0,826.0,6.7,2.35,31000
Color,183.0,125.0,541.0,409.0,920.0,107285004.0,Action,189855,2699,3.0,1018.0,English,USA,PG-13,125000000.0,1997.0,890.0,3.7,1.85,0
Color,175.0,110.0,2000.0,636.0,1000.0,260031035.0,Comedy|Family|Fantasy,141414,4146,0.0,482.0,English,USA,PG,123000000.0,2000.0,722.0,6.0,1.85,0
Color,239.0,124.0,776.0,812.0,15000.0,186739919.0,Action|Adventure|Sci-Fi|Thriller,333248,20553,0.0,1159.0,English,USA,PG-13,125000000.0,2004.0,2000.0,6.4,2.35,19000
Color,237.0,123.0,610.0,653.0,10000.0,215397307.0,Action|Adventure|Thriller,242188,11930,0.0,1426.0,English,USA,PG-13,125000000.0,2000.0,794.0,6.1,2.35,0
Color,231.0,130.0,249.0,461.0,784.0,182618434.0,Action|Adventure|Drama|Thriller,133076,2684,0.0,779.0,English,USA,PG-13,140000000.0,2000.0,638.0,6.4,2.35,0
Color,262.0,92.0,167.0,702.0,11000.0,131920333.0,Action|Adventure|Sci-Fi|Thriller,213275,15302,3.0,436.0,English,USA,PG,130000000.0,2007.0,2000.0,5.6,2.35,0
Color,552.0,127.0,0.0,341.0,774.0,124976634.0,Adventure|Drama|Fantasy,440084,2121,0.0,755.0,English,USA,PG,120000000.0,2012.0,358.0,8.0,1.85,122000
Color,276.0,123.0,160.0,402.0,12000.0,115802596.0,Action|Fantasy|Thriller,182661,14017,1.0,681.0,English,USA,PG-13,110000000.0,2007.0,701.0,5.2,2.35,0
Color,267.0,123.0,521.0,265.0,13000.0,108521835.0,Action|Thriller,40123,13752,0.0,297.0,English,UK,PG-13,120000000.0,2016.0,365.0,7.1,2.35,31000
Color,102.0,107.0,368.0,1000.0,2000.0,100685880.0,Action|Adventure|Comedy|Crime,100821,4046,0.0,554.0,English,USA,PG-13,120000000.0,2003.0,1000.0,4.8,2.35,0
Color,775.0,124.0,0.0,641.0,13000.0,126464904.0,Adventure|Mystery|Sci-Fi,456260,24098,0.0,2326.0,English,USA,R,130000000.0,2012.0,9000.0,7.0,2.35,97000
Color,71.0,77.0,50.0,537.0,886.0,64736114.0,Adventure|Animation|Comedy|Family|Fantasy,36471,2682,0.0,69.0,English,USA,PG,120000000.0,2002.0,799.0,5.4,1.85,459
Color,476.0,109.0,662.0,1000.0,13000.0,93050117.0,Action|Drama|Sci-Fi|Thriller,338087,17689,0.0,814.0,English,USA,R,115000000.0,2013.0,2000.0,6.6,2.35,61000
Color,207.0,134.0,123.0,567.0,14000.0,57637485.0,Action|Adventure|Sci-Fi|Thriller,183909,17159,0.0,666.0,English,USA,PG-13,105000000.0,2004.0,850.0,6.7,2.35,0
Color,492.0,117.0,294.0,1000.0,10000.0,58607007.0,Action|Crime|Sci-Fi|Thriller,182899,14161,0.0,630.0,English,USA,PG-13,100000000.0,2014.0,2000.0,6.2,2.35,60000
Color,284.0,135.0,0.0,87.0,690.0,43929341.0,Action|Family|Sport,57873,902,0.0,414.0,English,USA,PG,120000000.0,2008.0,107.0,6.1,2.35,0
Color,168.0,121.0,274.0,157.0,273.0,30212620.0,Comedy|Drama|Romance,35066,993,4.0,196.0,English,USA,PG-13,120000000.0,2010.0,216.0,5.3,1.85,0
Color,283.0,117.0,446.0,877.0,10000.0,76418654.0,Action|Comedy|Romance,148280,12731,0.0,348.0,English,USA,PG-13,117000000.0,2010.0,973.0,6.3,2.35,11000
Color,539.0,124.0,364.0,1000.0,11000.0,89021735.0,Action|Adventure|Mystery|Sci-Fi,387436,22004,0.0,892.0,English,USA,PG-13,120000000.0,2013.0,10000.0,7.0,2.35,71000
Color,359.0,140.0,0.0,4000.0,20000.0,380262555.0,Action|Adventure|Fantasy|Sci-Fi,520104,44042,4.0,3286.0,English,USA,PG-13,113000000.0,2005.0,16000.0,7.6,2.35,10000
Color,284.0,142.0,0.0,4000.0,20000.0,310675583.0,Action|Adventure|Fantasy|Sci-Fi,464310,42990,3.0,3516.0,English,USA,PG,115000000.0,2002.0,16000.0,6.7,1.78,0
Color,250.0,92.0,0.0,773.0,12000.0,289907418.0,Adventure|Animation|Comedy|Family|Fantasy,585659,15013,0.0,593.0,English,USA,G,115000000.0,2001.0,1000.0,8.1,1.85,0
Color,440.0,138.0,446.0,929.0,20000.0,132550960.0,Action|Adventure|Sci-Fi|Thriller,328067,23755,1.0,533.0,English,USA,PG-13,120000000.0,2013.0,992.0,6.7,2.35,68000
Color,320.0,136.0,0.0,1000.0,20000.0,474544677.0,Action|Adventure|Fantasy|Sci-Fi,534658,37723,1.0,3597.0,English,USA,PG,115000000.0,1999.0,14000.0,6.5,2.35,13000
Color,257.0,98.0,16.0,12000.0,16000.0,187165546.0,Adventure|Animation|Comedy|Family|Fantasy,150618,43286,3.0,195.0,English,USA,PG,135000000.0,2013.0,15000.0,7.3,2.35,28000
Color,33.0,116.0,0.0,141.0,936.0,,Adventure|Comedy|Family|Fantasy,20567,1609,1.0,36.0,French,France,,78000000.0,2008.0,276.0,5.1,2.35,291
Color,152.0,153.0,610.0,617.0,12000.0,40911830.0,Action|Drama|War,55994,15046,0.0,454.0,English,USA,R,115000000.0,2002.0,836.0,6.0,2.35,0
Color,231.0,120.0,19.0,9000.0,26000.0,47952020.0,Action|Adventure|Drama|Fantasy,37750,46719,2.0,134.0,English,USA,PG-13,115000000.0,2016.0,11000.0,6.1,2.35,16000
Color,348.0,101.0,473.0,429.0,833.0,190871240.0,Action|Adventure|Comedy|Sci-Fi,167085,2690,0.0,491.0,English,USA,PG-13,125000000.0,2014.0,809.0,5.9,2.35,62000
Color,738.0,91.0,0.0,13.0,39.0,274084951.0,Adventure|Drama|Sci-Fi|Thriller,582917,87,0.0,1885.0,English,UK,PG-13,100000000.0,2013.0,23.0,7.8,2.35,147000
Color,93.0,108.0,79.0,268.0,650.0,67155742.0,Action|Adventure|Thriller,62271,1569,1.0,277.0,English,USA,PG-13,116000000.0,1997.0,293.0,5.8,2.35,0
Color,181.0,112.0,13.0,799.0,5000.0,81638674.0,Action|Adventure|Comedy|Sci-Fi,17533,8306,,115.0,English,USA,PG-13,135000000.0,2016.0,833.0,6.3,2.35,12000
Color,369.0,100.0,128.0,78.0,596.0,56114221.0,Action|Adventure|Sci-Fi,110486,1261,3.0,695.0,English,USA,PG-13,120000000.0,2015.0,360.0,4.3,2.35,41000
Color,179.0,108.0,189.0,1000.0,49000.0,250863268.0,Action|Adventure|Comedy|Family|Fantasy,234480,55486,2.0,444.0,English,USA,PG,110000000.0,2006.0,3000.0,6.4,1.85,3000
Color,358.0,114.0,62.0,884.0,12000.0,155181732.0,Action|Adventure|Drama|Thriller,147497,16718,0.0,499.0,English,USA,PG-13,110000000.0,2015.0,2000.0,6.1,2.35,52000
Color,160.0,119.0,55.0,387.0,811.0,125332007.0,Action|Adventure|Thriller,149680,2958,3.0,328.0,English,UK,PG-13,110000000.0,1997.0,766.0,6.5,2.35,0
Color,192.0,142.0,776.0,1000.0,13000.0,113330342.0,Action|Drama|History|War,207613,19454,1.0,1144.0,English,USA,R,110000000.0,2000.0,2000.0,7.1,2.35,4000
Color,198.0,125.0,0.0,350.0,11000.0,125531634.0,Crime|Thriller,284852,19359,0.0,627.0,English,USA,PG-13,110000000.0,2004.0,8000.0,6.4,2.35,0
Color,233.0,126.0,218.0,322.0,11000.0,186336103.0,Action|Comedy|Crime|Romance|Thriller,348861,22722,2.0,798.0,English,USA,PG-13,120000000.0,2005.0,11000.0,6.5,2.35,0
Color,263.0,119.0,124.0,1000.0,14000.0,129995817.0,Adventure|Sci-Fi|Thriller,154621,22622,0.0,258.0,English,USA,PG-13,110000000.0,2015.0,5000.0,6.3,2.35,27000
 Black and White,267.0,170.0,17000.0,827.0,29000.0,102608827.0,Biography|Drama,264318,34582,0.0,799.0,English,USA,PG-13,110000000.0,2004.0,3000.0,7.5,2.35,0
Color,184.0,85.0,11.0,116.0,480.0,42776259.0,Adventure|Comedy|Family|Fantasy,53160,1173,1.0,121.0,English,USA,PG,112000000.0,2010.0,392.0,4.9,2.35,0
Color,447.0,119.0,1000.0,741.0,11000.0,98780042.0,Action|Comedy|Crime|Sci-Fi|Thriller,136019,13391,0.0,443.0,English,USA,PG-13,120000000.0,2011.0,1000.0,5.8,2.35,14000
Color,29.0,60.0,,432.0,669.0,,Action|Adventure|Crime,25402,1655,4.0,97.0,English,USA,TV-PG,,,554.0,7.6,4.0,0
Color,366.0,102.0,263.0,1000.0,6000.0,106369117.0,Action|Drama|Fantasy|War,225273,10583,0.0,523.0,English,USA,R,110000000.0,2014.0,1000.0,6.2,2.35,71000
Color,172.0,103.0,67.0,111.0,383.0,142614158.0,Adventure|Animation|Comedy|Family|Fantasy,66593,692,3.0,153.0,English,USA,PG,110000000.0,2011.0,113.0,5.5,1.78,31000
Color,104.0,76.0,6.0,421.0,12000.0,50026353.0,Animation|Comedy|Family|Music|Western,13581,13607,0.0,88.0,English,USA,PG,110000000.0,2004.0,513.0,5.4,1.78,304
Color,181.0,120.0,124.0,943.0,6000.0,66002193.0,Action|Adventure|Mystery|Sci-Fi|Thriller,44296,12452,3.0,144.0,English,USA,PG-13,110000000.0,2016.0,5000.0,5.8,2.35,12000
Color,327.0,127.0,189.0,544.0,20000.0,85463309.0,Action|Drama|Sci-Fi|Sport,254841,22254,1.0,426.0,English,USA,PG-13,110000000.0,2011.0,929.0,7.1,2.35,36000
Color,125.0,105.0,67.0,40.0,681.0,71017784.0,Adventure|Animation|Comedy|Family|Fantasy,27257,914,3.0,59.0,English,USA,PG,105000000.0,2013.0,71.0,5.4,1.85,0
Color,79.0,121.0,101.0,202.0,673.0,48068396.0,Action|Crime|Romance|Thriller,60573,2027,0.0,248.0,English,USA,PG-13,160000000.0,1997.0,368.0,3.7,2.35,894
Color,326.0,114.0,151.0,430.0,11000.0,61656849.0,Action|Sci-Fi,184561,12908,4.0,554.0,English,USA,PG-13,110000000.0,2013.0,635.0,6.7,2.35,123000
Color,354.0,129.0,235.0,297.0,13000.0,134520804.0,Action|Adventure|Thriller,336235,13961,1.0,782.0,English,USA,PG-13,110000000.0,2007.0,300.0,7.2,2.35,0
Color,297.0,171.0,0.0,857.0,16000.0,313837577.0,Action|Adventure|Drama|Fantasy,1238746,22342,2.0,5060.0,English,New Zealand,PG-13,93000000.0,2001.0,5000.0,8.8,2.35,21000
Color,188.0,120.0,153.0,447.0,1000.0,24004159.0,Action|Adventure|Comedy,68720,3175,0.0,191.0,English,USA,PG,110000000.0,2004.0,1000.0,5.8,2.35,0
 Black and White,174.0,165.0,0.0,780.0,10000.0,58183966.0,Biography|Drama|Sport,79186,14196,1.0,386.0,English,USA,R,107000000.0,2001.0,851.0,6.8,2.35,0
Color,109.0,82.0,34.0,434.0,760.0,100446895.0,Adventure|Comedy|Family|Fantasy,36033,2762,1.0,456.0,English,USA,PG,109000000.0,2003.0,743.0,3.8,1.85,946
Color,225.0,115.0,295.0,466.0,10000.0,144795350.0,Action|Mystery|Sci-Fi|Thriller,387632,12068,1.0,789.0,English,USA,PG-13,120000000.0,2004.0,981.0,7.1,2.35,0
Color,239.0,194.0,0.0,195.0,14000.0,47396698.0,Action|Adventure|Drama|History|War,217373,19600,1.0,942.0,English,USA,R,130000000.0,2005.0,5000.0,7.2,2.35,0
Color,101.0,84.0,50.0,692.0,979.0,140015224.0,Adventure|Comedy|Family|Fantasy,94172,3382,0.0,179.0,English,Germany,PG,133000000.0,1999.0,886.0,5.9,1.85,0
Color,228.0,97.0,63.0,525.0,852.0,104374107.0,Animation|Family|Fantasy|Musical|Romance,89351,2480,0.0,214.0,English,USA,G,105000000.0,2009.0,578.0,7.1,1.85,5000
Color,568.0,151.0,0.0,372.0,13000.0,228430993.0,Adventure|Drama|Sci-Fi,472488,14831,1.0,1023.0,English,USA,PG-13,108000000.0,2015.0,801.0,8.1,2.35,153000
,,22.0,0.0,,5.0,,Comedy,6,5,0.0,,,,,,,,7.2,,0
Color,257.0,136.0,0.0,3000.0,19000.0,35799026.0,Action|Adventure|Romance|Sci-Fi|Thriller,263329,34839,1.0,899.0,English,USA,PG-13,126000000.0,2005.0,12000.0,6.9,2.35,0
Color,62.0,104.0,23.0,591.0,752.0,6712451.0,Comedy|Romance,4102,3133,0.0,89.0,English,New Line,R,90000000.0,2001.0,631.0,4.4,1.85,53
Color,175.0,127.0,57.0,3000.0,12000.0,101643008.0,Action|Crime|Thriller,218341,29069,1.0,498.0,English,USA,PG-13,90000000.0,2000.0,11000.0,6.5,2.35,0
Color,265.0,171.0,0.0,695.0,3000.0,187670866.0,Action|Drama|Romance,982637,6521,0.0,2368.0,English,USA,R,103000000.0,2000.0,933.0,8.5,2.35,21000
Color,252.0,145.0,14000.0,533.0,10000.0,132014112.0,Action|Mystery|Sci-Fi|Thriller,399651,12546,0.0,1331.0,English,USA,PG-13,102000000.0,2002.0,798.0,7.7,2.35,0
Color,232.0,174.0,0.0,9000.0,11000.0,261970615.0,Adventure|Family|Fantasy|Mystery,387616,35672,1.0,858.0,English,UK,PG,100000000.0,2002.0,10000.0,7.4,2.35,0
